song_id,track_id,artist_name,title,kmeans_cluster,agg_cluster,dbscan_cluster,is_popular
SOVHRBI12A81C22E02,TRAATNJ128F42631BA,Korn,Ever Be,5,2,0,0
SOHULHF12AB017F6CF,TRAATNN128F92FD35F,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,2,0,0,0
SOFWWGY12AB0185BC5,TRAATOA12903CAD615,Percy Faith,Yesterdays,2,0,0,0
SOEETVW12A6D4F93B8,TRAATPA128F146753C,Extreme,Teacher's Pet,5,2,0,1
SOJTIKK12A8C13B15E,TRAATQC128F425AF61,Alexandre Desplat,Palmer enquête,1,0,0,0
SOQBQWN12AB0186782,TRAATWQ12903CC5BA8,Prozak,Go To Hell,2,1,0,1
SOKLQWF12A8C1423F2,TRAATXO128F92D97A6,Jerry Butler,Moon River - Original,1,5,0,0
SORQLMX12A8C133FCD,TRAATZQ128F425E5F1,Yvette Horner,La Plus Bath Des Javas,1,5,0,0
SOCLQKJ12AF72A4AB0,TRAAUDN128F933F20D,Delta 9,Infidel,4,0,0,0
SODWXQV12A6310F10D,TRAAUEO128E0780CB9,Placebo,English Summer Rain,5,2,0,1
SORKRKK12A8C13C12F,TRAAUGD128F42734DA,Tam Tam Go!,Spanish Shuffle (Album Version),2,0,0,0
SOQPPKZ12A58A7B1EC,TRAAUGZ128F9307F78,Gertrudis,Intro,4,1,0,0
SOXSUNF12A8C134195,TRAAUIH128F4254C9D,Warrior King,Empress So Divine,1,0,0,1
SOVRJYX12AB01844E1,TRAAUKK128F933A680,Soda Stereo,Terapia De Amor Intensiva,4,2,0,1
SOMOHEI12AB018785F,TRAAUMJ128F933BDB6,LORE,Haunting,1,5,0,1
SOOGRLD12A8C132B2F,TRAAUMN128F4273561,Soul Asylum,Lies Of Hate,1,5,0,0
SODAEVD12AB01886BB,TRAAUMZ12903CA97DC,Carl Doy with NZSO,The First Noel,0,0,0,0
SOAESJW12A8C137CC2,TRAAUSW128F426646E,Horace Andy,Musical Episode,4,1,0,0
SOHCYVK12AB017BBF2,TRAAUWD128F930DD4E,Jimmy Wakely,Beautiful Brown eyes,1,5,0,1
SOCWXYM12AB018BDF3,TRAAUZI12903CAFD53,The Nightraver & The Magican,Drop the Bass,1,5,0,0
SOSYVIZ12A8C141964,TRAAUZX128F92F3D53,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),2,0,0,1
SOTVEKK12A8C1392E1,TRAAVAH128F4284D7C,RUN-DMC,Hard Times,5,1,0,0
SOHGAJH12A6D4F8F58,TRAAVDZ128F148C948,Bert Kaempfert And His Orchestra,Just As Much As Ever,1,1,0,0
SOCTSJA12AC9618325,TRAAVGB12903CFAA99,Hank Locklin,Filipino Baby,2,0,0,0
SOTYCYE12AC468AA08,TRAAVIH12903CFAC90,Lady May,The Boss,2,1,0,0
SOAKXET12CF5F86E71,TRAAVIT128F92E657C,Nightwish,Escapist,5,2,0,0
SOYDHCW12A6D4F9A2E,TRAAVJL128F14ACADD,Angelo Badalamenti,Jeffrey's Dark Side,4,0,0,1
SOGBJSK12AB018D052,TRAAVKY12903CBBB93,Frank Chacksfield,Someone to Watch Over Me,0,0,0,0
SOSTFTW12A8C13B84A,TRAAVNN128F428A85D,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,1,5,0,0
SOLHFZF12AB018AB3E,TRAAVOK12903CC4773,Buzzhorn,Pinned To The Ground (album version),4,1,0,0
SOZEHMC12A6D4F9F30,TRAAVOU128F422F292,Silverstein,Always And Never (Album Version),5,2,0,1
SOYHNTG12A6D4F5703,TRAAVRJ128F92FF90A,!!!,Myth Takes,1,5,0,0
SOGBRIU12A582A214C,TRAAWAD128F92FA59F,The Secret Life of Teenage Girls,Carpe PM,4,1,0,0
SOLCPEB12A58A7BF47,TRAAWDK128F92E2A17,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),5,2,0,0
SOFOGMR12A8C140FFF,TRAAWGY128F4298A09,Led Zeppelin,Poor Tom (Album Version),5,2,0,0
SOBJYXZ12A8AE45FF1,TRAAWOR128F92DF3C8,Sandi Thom,Wounded Hearts,2,2,0,1
SOGJSEF12AB01847D4,TRAAWQD12903CAA968,Carl Belew,Love's Been Good To Me,0,5,0,0
SOCVGQS12A8C13D7DF,TRAAWUH128F427F12C,The Field Mice,When Morning Comes To Town,1,5,0,1
SOGVRHK12A8AE47FFB,TRAAWUM128F426009A,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,3,1,0,0
SOGGYSM12A58A79111,TRAAWVQ128F9313D31,Catherine Howe,Freedom Enough (From Silent Mother Nature),1,5,0,0
SOHCENZ12A8C13AC85,TRAAXCM128F427F97B,Malkit Singh,Hai Shava,1,0,0,0
SOIKVVS12AB0184063,TRAAXEJ12903CA7253,Rodney O & Joe Cooley,Nutty Block,4,1,0,0
SOYCTBG12A8C144341,TRAAXIR128F92D1938,Dean Martin,Until You Love Someone,5,1,0,0
SOMCCPJ12A8C142B6B,TRAAXKI128F92DAC1B,Strata,Part One From Triomusic,2,0,0,0
SOVKCDB12A6D4FB2AB,TRAAXMC128F14A53EA,James Darren,Hello Young Lovers (LP Version),4,1,0,0
SOONOZL12A6D4FC475,TRAAXMX128F9307699,Till West & DJ Delicious,Same Man,4,1,0,1
SOIHZMH12AB017DF93,TRAAXPA128F92FC706,Carlos Nuñez,Quiero Ir Ao Mar,2,0,0,0
SOCQJBX12AF72AA6F2,TRAAXTY128F42725BC,Igor Stravinsky,The Owl and the Pussy-cat,1,0,0,0
SOMWLCK12A8C135D69,TRAAXUY128F426BA55,Gene Clark,Set You Free This Time,1,5,0,0
SORHXYU12A8C13716B,TRAAYCQ128F425EE32,Maysa,Bloco Da Solidao (1996 Digital Remaster),4,1,0,0
SOEMLQO12AB01808B6,TRAAYGH128F92ECD16,The Shirelles,Will You Love Me Tomorrow,4,1,0,0
SOITEVV12A6D4F5969,TRAAYNQ128EF35922B,The American Boychoir,Stille nacht_ heilige nacht,0,0,0,0
SOWNSZY12AB0180BCF,TRAAYPG128F933C941,JDS,Nine Ways,3,4,0,1
SOQKKPE12A8C13C2CD,TRAAYPN128F9340DDF,Panic At The Disco,Northern Downpour (Album Version),5,2,0,0
SORJXPY12AB0182839,TRAAYRA128F92E9CC7,Jan Howard,Bad Seed,2,0,0,0
SOIRGRL12AB0186BC2,TRAAYTI128F933663B,Abraham Laboriel,Exchange,4,1,0,0
SOEGTAN12A6D4F8726,TRAAYVL128F1473727,Michèle Arnaud,Marie D'Aquitaine,4,1,0,0
SODTRPJ12A8C1377E9,TRAAZBD128F427A97D,Sticky Fingaz,Oh My God,4,1,0,1
SOKPFTZ12A6D4FA141,TRAAZBX128F1492AF8,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,0,1,0,0
SOFVRCJ12AB018B4DA,TRAAZGC12903CB5DFB,The Jeff Healey Band,Hoochie Coochie Man,4,2,0,0
SORWMLD12A8C137D1A,TRAAZHO128F427C9EC,Angela Dimitriou,Ftei O Erotas,0,3,0,0
SOFHQCR12A8C138A74,TRAAZIE128F427961E,Danny Wilson,The Second Summer Of Love,2,0,0,0
SOCPGVG12AB018AA84,TRAAZJU12903C980B6,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,0,1,0,0
SOYUFEN12AB018BF99,TRAAZKV12903CDDFE0,Java,Don't Phunk With My Heart,1,4,0,0
SOLWQFA12AB01899E8,TRAAZLK128F93586D6,SWAMI featuring Asuivre,Give It What U Got,4,1,0,0
SOAMXQV12AB018775F,TRAAZOZ12903C9CABF,The Black Velvet Band,Dancing To A Standstill,1,5,0,0
SOENDOQ12A8C139A41,TRAAZPJ128F4292DB5,Lisa Lynne,Isla del Luna,1,5,0,1
SOWHAEF12A8C13EF0C,TRAAZQF128F4285BC3,Pe'z,Spirit,4,1,0,0
SOTTXNS12AB0187861,TRAAZQW128F93430DC,Shawn Colvin,Another Long One,2,2,0,1
SOXSLOL12AB0188039,TRAAZYI12903CB2EE4,Stephy Tang,Leng Jing,4,1,0,0
SOQLGFP12A58A7800E,TRABACN128F425B784,Casual,OAKtown,4,1,0,0
SOPVXLX12A8C1402D5,TRABAFJ128F42AF24E,Backstreet Boys,Larger Than Life,5,2,0,0
SOAOIBZ12AB01815BE,TRABAFP128F931E9A1,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],4,0,0,0
SOZHPGD12A8C1394FE,TRABAIO128F42938F9,Kenny G featuring Daryl Hall,Baby Come To Me,5,2,0,0
SOSLAVG12A8C13397F,TRABATO128F42627E9,Christos Dantis,Den Pai Alo,4,1,0,0
SOTTDKS12AB018D69B,TRABAVQ12903CBF7E0,David Martin,It Wont Be Christmas,2,0,0,0
SOMVWWT12A58A7AE05,TRABAWW128F4250A31,John Davis,Knocked Out Of The Park,2,0,0,0
SOQVMXR12A81C21483,TRABAXL128F424FC50,Trafik,Salt In NYC,3,4,0,0
SODUJBS12A8C132150,TRABAXR128F426515F,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,0,0,0,0
SOBBXLX12A58A79DDA,TRABAXV128F92F6AE3,Eddie Calvert,Erica (2005 Digital Remaster),4,1,0,0
SOTUKVB12AB0181477,TRABAZH128F930419A,Glad,Blessed Assurance,2,0,0,1
SOOJPRH12A8C141995,TRABBAM128F429D223,Steel Rain,Loaded Like A Gun,0,3,0,0
SOBCOSW12A8C13D398,TRABBBV128F42967D7,Los Manolos,Rumba De Barcelona,2,2,0,0
SOQOTLQ12AB01868D0,TRABBJE12903CDB442,Gloriana,Clementina Santafè,1,5,0,0
SOBKWDJ12A8C13B2F3,TRABBKX128F4285205,Bombay Rockers,Wild Rose (Back 2 Basics Mix),4,1,0,0
SOFNOQK12AB01840FC,TRABBLU128F93349CF,Jinx,Kutt Free (DJ Volume Remix),4,4,0,0
SOGVQGJ12AB017F169,TRABBNP128F932546F,Chase & Status,Ten Tonne,5,2,0,0
SOFFKZS12AB017F194,TRABBOP128F931B50D,Tom Petty,A Higher Place (Album Version),5,2,0,0
SOBAYLL12A8C138AF9,TRABBOR128F4286200,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,3,0,0,0
SOLEYHO12AB0188A85,TRABBTA128F933D304,Pucho & His Latin Soul Brothers,Got My Mojo Workin,4,1,0,0
SOPEGZN12AB0181B3D,TRABBVJ128F92F7EAA,Soul Mekanik,Get Your Head Stuck On Your Neck,4,0,0,0
SOXILUQ12A58A7C72A,TRABBXU128F92FEF48,Mitch Ryder,Jenny Take a Ride,2,0,0,1
SOTCKKY12AB018A141,TRABBZN12903CD9297,Blingtones,Sonnerie lalaleulé hi houuu,0,3,0,0
SOSWKAV12AB018FC91,TRABCAJ12903CDFCC2,Luna Orbit Project,Midnight Star,1,5,0,0
SONSKXP12A8C13A2C9,TRABCEC128F426456E,Danilo Perez,Native Soul,0,0,0,0
SOUPIRU12A6D4FA1E1,TRABCEI128F424C983,Line Renaud,Der Kleine Dompfaff,2,0,0,0
SODREIN12A58A7F2E5,TRABCFL128F149BB0D,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),2,0,0,1
SONWXQJ12A8C134D94,TRABCIX128F4265903,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,2,2,0,1
SOWQTQZ12A58A7B63E,TRABCKL128F423A778,Lupe Fiasco,Streets On Fire (Explicit Album Version),5,2,0,1
SOLYIBD12A8C135045,TRABCPZ128F4275C32,Wilks,Music is what we love,4,3,0,0
SOINLJW12A8C13314C,TRABCRU128F423F449,Marc Shaiman,City Slickers,4,0,0,0
SOGDBUF12A8C140FAA,TRABCTK128F934B224,40 Grit,Intro,4,1,0,1
SORRZGD12A6310DBC3,TRABCUQ128E0783E2B,Gwen Stefani,Harajuku Girls,5,2,0,1
SODAUVL12A8C13D184,TRABCXB128F4286BD3,Steve Morse,Prognosis,2,1,0,1
SOFCHDR12AB01866EF,TRABCYE128F934CE1D,Bitter End,Living Hell,2,1,0,0
SOHUTDD12AB018A94F,TRABDDA12903CC007C,Ethel Merman,Small World,2,0,0,0
SOHNDEQ12A6D4F9FBE,TRABDDP128F92FA843,Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,1,5,0,0
SOLCALW12A8C132870,TRABDSK128F42443F1,Story Of The Year,Swallow The Knife (Live) (Segue),5,2,0,0
SOPOIQJ12A6701C8CF,TRABDTV128E0791839,Natural Elements,Mayday,4,1,0,0
SOUMWOQ12A8C13A949,TRABDVD128F4292CDF,Lisa Lynne,Lake Of Dreams,2,0,0,1
SOIUJEF12A8C13C878,TRABDZC128F42AC23F,Neil Sedaka,Because Of You,5,1,0,0
SOXXFEW12AB017F2A8,TRABEAZ128F92E7FA9,Maurice Larcange,Un Peu D'Amour Et D'Amitié,1,5,0,0
SOLUIMX12AB0189599,TRABEBP12903C9BA03,A Static Lullaby,Rattlesnake!,1,2,0,1
SODLRRT12AB0189535,TRABECY128F93317AA,John Wesley_ John Wesley,Disappeared,2,0,0,1
SOCTPFZ12AAF3B45AE,TRABEFN128F92D925B,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],3,4,0,0
SOPDILX12AF72AA3C2,TRABEGU12903CACFD1,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),3,4,0,0
SOMYOQU12A8C13C2B4,TRABEKF128F42765FF,Nights Like These,Ghost Town Rituals (Album Version),4,1,0,0
SOWETWO12A6D4FA5F3,TRABEMC128F148EF2D,Oasis,Morning Glory,5,1,0,0
SOFGVWR12A8C141D19,TRABERG128F92FCD72,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,0,3,0,0
SOADEBB12A8C1345D9,TRABERS128F4247FE1,Stew,Tomorrow Gone,1,5,0,0
SORZLRP12AB017D68D,TRABEXK12903CCE19B,Jauida,I don't Want to Be Alone Tonight,4,1,0,0
SOMGTTY12AB0185986,TRABFGJ12903CF6A75,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),4,0,0,0
SOIKYMH12AB0186452,TRABFKN12903CAF61B,All Time Low,Shameless,5,2,0,0
SOILUPR12AB0186FC1,TRABFMW12903CD352F,Brian Dullaghan,And I Love You So,0,0,0,0
SOAXGUT12AB0184D53,TRABFPX128F9331F21,Richard Galliano,L' Envers Du Décor,4,0,0,0
SOWHNGE12A8C133D07,TRABFQC128F4265349,Regina Belle,Quiet Time,2,0,0,0
SOLULNS12A8C13008E,TRABFTP12903CE6A47,Debbie Davies,Little Sister,4,1,0,0
SOPMNJT12A8C13AC24,TRABFVS128F4289CE5,STEVE CAMP,Song For Mom (LP Version),1,5,0,0
SOPLBWU12AB01894DE,TRABFXR128F9350B92,Jay Tee & Baby Bash,All Over Me,4,0,0,0
SOJFCDO12AB01852EE,TRABFYT128F9339BA6,The Stolen Minks,I Hate You,4,1,0,0
SOISHVF12A8AE496BB,TRABFZX128F4241355,Daath,From The Blind (LP Version),2,0,0,0
SOLEQYS12AB017D59D,TRABGDA128F92F69BB,Extasick,Misanthrope,4,0,0,0
SOPHMAS12AB0186B88,TRABGHG128F934B27E,UFO,Chains Chains (Live In Hammersmith),2,2,0,0
SOVCZHI12A6D4FAB0D,TRABGIA128F4226F8A,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),5,1,0,0
SOFZJFU12A8C1420A1,TRABGIJ128F92F5EC8,Pat Travers,As My Fire Flies,1,0,0,0
SOEWJWO12AB01865EB,TRABGLK128F9338730,SNOWPATROL,We Wish You A Merry Christmas,5,2,0,0
SOISSLO12AC96185B0,TRABGMB12903CF50FE,Die Fantastischen Vier,Böse,5,2,0,0
SOCYAKZ12AB018708F,TRABGOW128F9334C37,Jeanie Lambe & The Danny Moss Quartet,Saturday Night Is The Loneliest Night In The Week,0,3,0,0
SOAXABK12A8C13C76F,TRABGQG128F4275A1E,Nelson Ned,A Mi No Me Importa,1,1,0,0
SOOBSJW12A6D4FA2B2,TRABGUU128F4227C0A,Yung Joc,BYOB (Explicit Album Version),5,1,0,0
SOWFQKL12AB017D754,TRABGUV128F9310D99,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,0,0,0,0
SOACHGQ12AB018590E,TRABGWT128F9334E43,Orquesta Aragón,Ven Morena,4,1,0,0
SOKQFOM12A8C13E738,TRABGYI128F428EDC5,Jason Miles,Brighton by the Sea,4,1,0,0
SOZEMEV12A6D4F9317,TRABGYU128F422B4D3,State of Chaos,CHAOS INTRO,0,0,0,0
SOQGZBE12A8C139160,TRABGZL128F428A25B,Dropkick Murphys,Bloody Pig Pile (Live),5,1,0,1
SONMGHJ12A8C137426,TRABHBA128F424CF80,Taint,Hex Breaker,4,1,0,1
SOFRROW12A6701CBEA,TRABHCE128F426361B,VHS Or Beta,The Melting Moon (Edit),2,2,0,1
SOIMFZR12AB017F041,TRABHFK128F92F1271,Leonard Kwan,Hawaiian Chimes,0,3,0,0
SOCPSFM12A8C136A50,TRABHKR128F424944A,True Believers,Turn Around,4,5,0,0
SOPWBZR12AB017C46D,TRABHNS128F93125B5,Les Hurlements D'leo,L'accordéoniste,4,0,0,0
SORSTBQ12A8C144986,TRABHTQ128F92DB038,Charanga Forever,Tumba Tumba,4,1,0,0
SOSVQVA12A8C137DEA,TRABHVF128F425A0C9,Zuzu Bollin,Why don't you eat where you slept last night ?,0,3,0,0
SOHXSRS12CF530E601,TRABHVL128F92EFB0E,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),1,2,0,0
SOETFVQ12A8151E8B3,TRABHWW128F424E9D2,The Hit Factory,Im Moving On,0,0,0,0
SOAFUDP12A6D4F7211,TRABICV128F146AEF8,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),4,1,0,1
SOQZWXR12AB017FDE3,TRABIEL128F931E1F2,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],2,2,0,1
SOTNQRU12A8C131FEF,TRABIJJ128F426A1C1,Beatnuts,Monster For Music,2,0,0,0
SOGXQRO12A8AE47D50,TRABIKX128F930CE4F,Ayo,Complain,1,5,0,0
SOFDHHB12AB0187788,TRABIOI12903CD8B9B,Kid Sister,Daydreaming [Jakwob Remix],5,2,0,1
SOOCMUD12AC4686532,TRABIOZ12903CF3554,Mons Leidvin Takle,Dansende Foran Speilet,0,0,0,0
SOPDAMI12A58A782EA,TRABIPA128F1458F79,Public Image Ltd,Ease,3,1,0,1
SORZHIP12A8C13EEB8,TRABIQP128F427D0DD,Rise Against,Everchanging,5,2,0,0
SOIHMBZ12AC4688FD5,TRABISL12903D08B0D,Sizzla,Too much informa,5,2,0,0
SOSLSTE12AB0180800,TRABIUA128F9349CDF,Richard Galliano,L'insidieuse (Live),4,1,0,0
SOWEMDM12AC3DFA56B,TRABIWU12903CDF3B7,Helen Love,So Hot,4,1,0,0
SOOUWXD12AB0181D16,TRABIZN128F9317EDF,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),3,3,-1,0
SOONDHS12A58A7CADA,TRABIZY128F933C696,Pursuit Of Happiness,Forbidden Fruit,1,5,0,0
SODYVBO12AB017C3A5,TRABJAG128F9308636,Bobby Hutcherson,Recorda-Me,4,1,0,0
SOXKVHN12AB0184051,TRABJFO128F933DD61,Gregory Isaacs,Lady Of Your Calibre,2,0,0,0
SOLZTXD12AB0189AEB,TRABJGY128F93539F9,The Pharcyde,Italian For Goodbye (skit),4,1,0,0
SOKBJCQ12A6D4F9DCB,TRABJIA128F14B189F,Azis,Anti Geroi,2,1,0,1
SOXLVKX12A6310E1C9,TRABJIX128C7196953,Amy Winehouse,Stronger Than Me,5,2,0,0
SOOWWPQ12AB018E4B7,TRABJOT12903CD66AA,George Lopez,Only For The Young,5,2,0,0
SOIOEMI12AB0182C50,TRABJQN128F9361E4C,Les Hou-Lops,T'as 16 ans demain,0,1,0,0
SOHVUPT12AB0180D45,TRABJRI128F92EDF92,The Cosmosamatics,Serene,0,1,0,0
SOZQKUN12A58A7BE4B,TRABJRW128F92EEABD,Jackie Edwards,So Jah Seh,4,1,0,0
SOFDXJM12A58A75955,TRABJVT128F14AE4B4,Michael Card,Joy In The Journey (The Final Word Album Version),2,0,0,0
SOFPXKK12AB01807D3,TRABJVU128F9349CD1,Richard Galliano,Chorinho Pra Ele (Live),1,0,0,0
SOCOQUZ12AB0181A1E,TRABJWA128F9309C09,Ensiferum,Warrior's Quest,5,1,0,1
SOZLDXZ12A8C1427BE,TRABJYQ128F92D57B1,Leila Chicot,Medley Leïla Chico,4,1,0,0
SOXTQOC12A6D4F6C56,TRABJZT128F425C8DC,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,The Hustle,5,2,0,1
SOSLEMJ12A8C13F86B,TRABKAS128F42AB822,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,4,1,0,0
SOXHJSE12A8C1364FF,TRABKBS128F42823EC,A Static Lullaby,God Bless You (Goddamn it),5,1,0,1
SODUYOC12A67ADC8ED,TRABKJU128F422A7FE,Scar Symmetry,The Illusionist,5,1,0,1
SOTAGIH12AB018152A,TRABKMS128F92EAFAA,Oztara,La Route Est Belle,4,1,0,0
SONKANV12AB017E5F0,TRABKRG128F930641C,Sonia Dersion,Urgence,4,1,0,0
SOBCKIM12A8C13936C,TRABKUJ128F4292445,Christina Aguilera,Pero Me Acuerdo De Tí,5,2,0,1
SOPEYWY12A8C13A9EC,TRABKZZ128F426A87F,Headhunter,Trapped In Reality,5,0,0,0
SOPYZLU12A8C14193C,TRABLGI128F42B867A,Eighteen Visions,Our Darkest Days,5,2,0,1
SOVSLSQ12A6D4F8F77,TRABLHU128F1473B67,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),1,5,0,1
SOOBPLB12AB018ABBA,TRABLIM12903CCED5D,Elmore James,Dumb Woman Blues,2,2,0,0
SOKAYCT12AB018ACE9,TRABLJH12903CD14F8,Rising Lion,Letting You Back In,1,5,0,0
SODQWRC12A8C13D19B,TRABLLK128F428FFAF,George Harrison,Hear Me Lord (2001 Digital Remaster),5,2,0,0
SOHSGTX12A67020685,TRABLMN128E0792687,Weezer,Don't Let Go,5,2,0,1
SOARVHI12AB018C588,TRABLND12903CA653B,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix),4,1,0,1
SOQLNGZ12A8C1314E8,TRABLOM128F426BE8A,Boots Randolph,Lonely Street,2,0,0,0
SOUOYDQ12AB017EFFC,TRABLQE128F92E5E75,Jackson United,Undertow,1,5,0,1
SONPXHA12AB017D876,TRABLRO128F92EDF9C,The Cosmosamatics,12 Seasons of Love,3,4,0,0
SONETAK12A6D4FB69A,TRABLSO128F14A4707,Bobbie Gentry,Courtyard,1,5,0,0
SOSOMQZ12AB0180900,TRABLTP128F930DC6D,Creedence Clearwater Revived,Have You Ever Seen The Rain,0,5,0,0
SOUIYTT12A8C137D45,TRABLTX128F42813FD,The Johnny Otis Orchestra,Cry Baby,2,0,0,0
SOKIXDM12A8C136E04,TRABLVP128F426EE4A,B.A.D.,Interlude,4,2,0,0
SOPJIAU12A8C13DF3A,TRABLYQ128F429A9F8,Luar Na Lubre,Terra,1,1,0,0
SOMMMJG12AB0188A1C,TRABMBK12903CB8E0A,Circular,Mother,0,0,0,0
SOWCGOU12A81C2194D,TRABMDN128F4222B61,Fruko Y Sus Tesos,A La Memoria Del Muerto,4,1,0,1
SOAQFIX12A6D4F8A72,TRABMDW128F14682DD,The Bucketheads,Sayin' Dope,2,0,0,0
SOSHODS12A6D4F79BC,TRABMFI128F1476F9F,The Police,When The World Is Running Down_ You Make The Best Of What's Still Around,5,2,0,0
SOMVEML12A8C13473F,TRABMJH128F931DF5D,Kinky,My Bonnie Lies Over the Ocean,4,1,0,0
SOLHMFG12A81C21E88,TRABMKI128F422E0BE,The Real Kids,Now You Know,1,5,0,1
SORNGOF12A8C144013,TRABMKR128F92CC02B,Eddie Boyd,I'm Sitting Here Waiting,0,5,0,0
SOXIPMV12A8C135AB0,TRABMRC128F424A707,Tha Chamba,Korrupted - Remix,0,3,0,0
SOYBTTM12AB01899E8,TRABMRL12903CD0B4A,Jack Orsen & Taktlo$$,Sex Objekt,4,1,0,0
SOUDYEW12AB0183E5C,TRABMXM128F930C6D2,Olov Johansson_ Catriona Mckay,Rain / Ekoln,0,3,0,0
SOBXYZM12A8C140450,TRABMYD128F428BD38,Shriekback,Reason With The Beast,1,5,0,0
SOJISRJ12A8C1323D7,TRABMZZ128F4249C60,Hatebreed,As Diehard As They Come (Album Version),5,2,0,0
SOXTTCW12A8C1331EF,TRABNBD128F426FA88,John Frizzell,No Unexpected Guests,4,5,0,0
SOKMFTY12AB0183216,TRABNDD128F933D3C7,Sister Hazel,Walls And Cannonballs (Album),1,2,0,1
SONUYNP12C41E0741F,TRABNET128F14560AC,J.J. Cale,Trouble In The City,1,1,0,0
SOSOQET12AB0181A68,TRABNEV128F92F9F62,Precious Bryant,Dark Angel,2,0,0,0
SOCOICY12A8C140D18,TRABNEX128F92C9DEA,Kings Of Leon,Knocked Up,5,2,0,0
SOVIRCP12AB01891FE,TRABNIP12903CB604F,Selena,Ven Conmigo/Perdoname (Live),5,2,0,0
SORCBRS12A8C138350,TRABNIQ128F4261298,Brooke Valentine,Taste Of Dis (Explicit Version),2,2,0,0
SOTKKSP12A6BD53D32,TRABNLE128EF34B85D,Krystof,Prvni vesela,2,0,0,1
SOXZUAY12A58A7B63C,TRABNNO128F9342FE3,Claire Hamill,If You'd Only Talk To Me (Bonus Track),2,0,0,0
SOCMIYJ12A8C1384E3,TRABNQN128F4271546,Los Originales De San Juan,Librado Maldonado,1,2,0,0
SOGJYZW12A8C134DBD,TRABNRG128F425E087,Black Flag,Crass Commercialism,3,4,-1,1
SOEORMV12A6D4F7455,TRABONG128EF36206F,Barbarito Diez,Flores Negras,2,0,0,0
SOYRLBG12A8C145AD9,TRABONH128F92D58DA,Aaron Watson,Rollercoaster Ride,1,2,0,0
SOXBGFT12A8C13B4BF,TRABOOL128F426E836,Mary Black,Turning Away,4,1,0,1
SOYVQII12A81C2115C,TRABOPD128F422E200,Satan's Host,Metal from Hell...22nd Century,2,5,0,0
SOJCFUI12A6D4FC28C,TRABOUV128F149E919,The Impressions,The Girl I Find (LP Version),2,0,0,0
SOEVPYU12CF5827356,TRABOXX128F92F29EB,Owl City,Panda Bear,5,2,0,0
SODPTKR12AAFF43568,TRABPAG128F92E2D80,Bobby Bland,Drifting From Town To Town,2,1,0,0
SOLTRLC12A8C13E710,TRABPAU128F429C1BD,Headliners,Negativ Song,2,0,0,0
SOWMUXA12AB01840EC,TRABPCJ128F930903D,Jane Winther,The Lords Prayer,0,0,0,0
SOAIGUM12A6D4F6FCB,TRABPCM128F1473A75,The Rascals,Nubia (LP Version),1,5,0,0
SOHGDHJ12A8C13F54D,TRABPEY128F429F541,Blind Blake,Blake's Worried Blues,0,5,0,0
SOWXYMX12AB017F190,TRABPGO128F931B50C,Emilia,You're My World,4,1,0,1
SOUSQZF12A8C13BBB9,TRABPHE128F42A1E65,Cómplices,Ojos Gitanos,4,1,0,1
SOLCIZY12A6D4F6A61,TRABPJN128F145DB70,Emilio,Mira Nina,1,0,0,0
SOIKLHC12A6D4FA158,TRABPJW128F147295E,Nana Caymmi,Solamente Una Vez,1,5,0,0
SOQXUJL12A6D4FA238,TRABPKX128F14938FE,Kasia Stankiewicz,Zolte Slonie,1,5,0,0
SOKTTZL12A67ADC7CD,TRABPUI12903CF22CE,Turisas,Sahti Waari,4,1,0,1
SOZDUEQ12A8C14440E,TRABPYJ128F92DA476,Chéco Feliciano And Joe King,Nina Nina,2,1,0,0
SOJFAFW12A8C142321,TRABQBH128F92FAF40,Cache Cache,Only Do for Love,2,1,0,0
